pheno1	pheno2	pheno3	pheno4	pheno5
0.100347143267648	-1.87413719740193	-1.45957240869983	0.54855495249541	-0.933725214840831
1.11420271184603	-0.368281522377122	-0.890168422937041	0.651980313462211	-0.806474822185163
2.07298838369329	-1.04466236952489	0.0138064845457824	1.37926920377015	0.824434688189638
-0.0685949096780938	-0.672812027459162	-1.6649725427223	1.34654166823995	0.64562289211806
-1.14846748663692	-0.613995145199904	-2.49011734316813	0.227283013183381	-0.957715729293107
-1.10425447636218	-3.2886647569174	-4.38992806924965	-0.320461715714597	-1.66814757047755
0.118739459334454	-0.59602409167269	-2.40680003520792	1.33242788073896	-0.241452269567755
-0.120294570402893	-2.30274289855887	-2.2263874706792	-0.276741331548302	-0.131453268820962
0.560845390320599	-1.86963948749067	-0.912279165462867	0.2676485670014	0.302624573651748
-1.32952328730772	-2.05305208161413	-3.68370780046857	1.32403184461493	-0.75699317153141
-0.366184009498628	-2.71887123749583	-3.63711206248668	0.76161429559638	-1.98945019512462
-1.04349263182154	-1.65068896948101	-2.09666074765319	-0.682183395155714	-0.716540138157902
-0.25663351638097	-0.255561201456384	-0.792603119857869	0.880296282985753	-0.0925819597794567
-0.466510180598696	-1.25008463030152	-1.89379469631466	1.26992124303332	-2.22467240776278
0.366254396759876	0.296055646569354	-0.32857834155261	2.01387260571078	1.30103644443037
-0.209990643751574	0.412440103663833	-0.941658795541504	1.97400347576584	-0.198563944010632
-1.79619561657552	-2.40122765474272	-2.71278631954772	-0.809160623336285	-1.26807706960215
0.578957003739797	0.640713633770659	-1.41719832300656	0.856261150128713	0.199152882384974
1.46039131957406	-1.05322384729711	-1.9036637888244	0.287906759681285	0.112563079736115
0.800227770816803	-0.230413507126272	-2.14856201385303	0.534177622931491	-0.501840003373655
-0.766246707541881	-2.18896543578838	-1.96610132353398	0.826663233468528	-1.54707841092659
-1.49806009385202	-1.28271148876777	-3.30695021185039	0.79178312636456	-1.34492931414563
-0.514988822896881	-0.162041119048975	-2.29462304618711	0.200110829143077	-0.390717642545473
0.880683019916687	-1.9996522257151	-1.57742195531717	2.384463817573	0.504632533980429
0.412962387993579	-0.409933416766384	-1.26593901286419	0.336236830358308	-0.526772481071839
1.18959956631468	0.368850248736411	-1.97428330938265	1.58598133823323	-1.29519637109112
0.290843781444137	-0.244745601344251	0.129343807087755	2.21659651113	-0.0169122750590628
-2.36699875983333	-1.47506518851845	-2.49144072219337	-0.151453079587927	-1.14016644685
-0.334408495733172	-1.71713783367416	-2.11610271955602	0.120154943328083	-2.39839580899395
1.33611058669988	0.0720790208602999	-0.972326965287194	1.30581539103438	0.0639046896203986
-1.69906638726316	-2.11704630852899	-2.85010101879562	-0.149867775246888	-2.16989654249522
-1.25348551309816	-1.44808763869317	-3.06546414556659	0.00987826638536715	-0.271835548493627
0.753445929882489	-2.48118219893871	-1.88609314935588	1.99258196141497	-0.426312840620869
-0.338790147165991	-0.211710681147922	-2.814609734529	0.0289415602408056	-0.035421316471082
-0.249258910224095	0.247079537792702	-1.54935806125609	0.288859283853966	-0.254215792608383
-0.59117822206568	-1.91426779671297	-2.90199859985951	-0.321623703332934	-0.89954807851587
0.455391384315317	-0.441142440801489	-1.52347543911321	1.73261484378025	0.394977351313909
2.41836574684944	-0.580082673776382	-1.84849271571527	0.329295697337992	-1.35886905631747
-0.409081572854321	-1.30823115981822	-1.8938193757326	-0.252005814094081	-0.447126759666786
-0.918449998492824	0.0970334892961662	-1.40178195702843	0.742317209279052	-0.509863555740928
0.00897657938682814	0.566261889697375	-2.17134471249495	1.22989673868968	0.107312955001464
-1.64210083833088	-1.11865801397806	-3.1516896336217	0.307385520697562	-1.24033721400652
0.0314214722355975	-1.38190643209813	-1.52109504172667	1.08211140163822	0.466490796456572
0.417327211338193	-1.01781699830026	-2.46754746156822	1.44586682523822	0.150611904494831
0.148314877085839	-0.484353072095089	-2.24291889402084	2.71706076346215	-0.913461241046905
1.3305368635894	-1.2790984071678	-1.42126485925122	0.513674572411089	0.0295233923462479
0.446913088287104	-0.72995433303045	-3.05540361010754	0.754393859235278	-0.534366215589322
0.510170963550066	-1.62720908338048	-1.83023341801087	1.16729714808729	-0.19077562918904
2.56692855784818	0.0475863398514855	-0.468986846845095	2.849662287864	1.38602907851856
-0.55698858478981	-2.20504249612313	-2.78169610205388	0.313550355867736	-1.27678228879642
-0.621589623126977	-0.0760106970880388	-2.30675610256428	1.33865011543493	-1.69752264115535
-1.32187094581506	0.00537734356815522	-3.00384233215588	0.853702989334929	-0.453511646528188
0.000561267888060241	0.18716647936177	-1.36164916227239	0.654544131600958	0.511997123384637
0.717382706851919	-1.18175356504124	-2.0920187921129	1.43985252790271	-0.416099164232317
-0.822026806371059	-2.33099330439361	-3.4511322336866	-0.478013935703676	-2.96873458006003
-0.340762109990727	-1.85946527823848	-3.54225019689459	0.338569785947791	-1.76980170945839
0.540056454952614	-0.62332423106223	-1.43094258925168	1.15763280327566	0.974839558045327
-0.676825133634293	-1.34123456377999	-3.30810801257131	1.05718127786992	-1.77296758260007
-0.198850550017864	-0.952104132414658	-2.60764093338193	0.610709523086741	-1.94003208424539
-0.590446111061053	-3.21528677771139	-4.36953596633282	-0.0111630421840402	-1.59723670153931
1.16440740301166	0.332594575472229	-1.89637673008235	1.98676679446973	0.217946161562994
-1.70430776352128	-2.20485915331444	-2.74542978624909	-0.491831528293404	-0.517376885183933
0.259351730813536	-1.69076502350611	-2.0048617084731	2.63506189852835	0.854967172291747
0.793933808817137	0.961769963770779	-1.10593555657828	2.31861901572522	1.31867555509219
0.0351603487726654	0.649912569479278	-1.73036822366734	1.19621460460686	1.05448746304029
-0.840614946741373	-1.39655844620233	-2.67614395660373	1.04770018548436	-2.72723800820785
-0.677040771341159	-0.92590646870865	-2.6506821643363	1.6849216931171	0.0374383454387068
-1.2714477216055	-0.511579898576582	-3.99934686108294	1.53429525949011	-1.03878363543209
0.0506125752184043	-2.09191604503995	-2.65037986167571	2.35603138031688	-1.56651075092704
0.258845599536802	-1.290972704973	-1.43942056737011	0.530705402595026	-1.3095343556347
-0.426441299741838	-1.42710367574458	-2.42439047043038	0.140979310313242	-0.227139785313627
1.44315163883992	-0.469574611536119	-0.945856000017758	1.77714072531911	0.584985883048288
-0.756403187798165	-2.10483841877342	-2.80521009598829	-0.761619192153268	-0.654184426418305
-0.234925584169126	-3.44534091348673	-3.82125307582102	0.493499069820404	-1.85915144871177
-0.873989245975709	-1.53765203191279	-2.06318604337856	2.01692074336941	-0.832860487026385
-0.20148915318804	0.835293707221991	-1.59458008752483	1.50949777028685	0.300455480454373
-1.3346121931652	-1.69760296522855	-3.1093751128909	0.366279227215832	-1.49167705795152
-0.931473525465309	-1.82576643214247	-3.00358570219343	-1.91714737528697	-1.4895571986647
-0.32915833210204	-2.24530962846067	-1.31078734841224	1.30775548442594	-0.465079786762761
-0.892786001620159	-1.59208184424939	-3.47737362408882	-0.973330900537802	-2.35786290662297
-0.825555708433937	-3.09075924250699	-2.35856066468637	0.239602388505169	-1.25346209112258
1.56631043076331	-0.0112630310035768	-0.89062067044076	1.04963271292033	-0.0657129736399834
1.06289523413284	-0.784409133682481	-0.893683959419637	0.618092813930975	0.342381378900865
-1.13148280068963	-1.68166058514324	-2.19196895420263	-0.183887269615018	0.839899829969016
-1.07737016727656	-1.05512034245015	-1.47133499921838	0.862363847044039	-1.24192214172593
1.57805879319157	-1.00741289122061	-1.43898370965983	-0.400855871526014	-0.471104750473592
-0.0927480664646912	0.197923824033639	-0.964061934186524	2.92791475994885	0.716930031666566
-0.932456938999563	-1.43503711360716	-1.65622186823812	1.92463798002197	-0.629839082476584
-1.00442876306415	-1.00399855941241	-1.85878599392719	-1.44740951520281	-1.25280181557156
1.27649050749841	0.519001310926362	-1.21600336202834	-0.302432548326974	-0.570074802209945
-0.962853411484458	-1.91402546293005	-3.05276130705379	0.542802403555254	-0.894618702401985
-0.0806044411814658	-1.3788912576313	-2.7600426861282	0.832430608120222	-0.89720605388308
1.82181510791646	-0.470937488104391	-1.55778253906076	1.21775144353906	0.335463079004695
-0.0424995396720649	-1.22071341310467	-2.98719264743845	1.11606963945175	-1.02015761496337
-0.212188596566565	-1.66434993213913	-1.38661942802589	1.20402427424086	-0.301824891243681
-0.696139200102685	-0.816329081177496	-1.45634203726201	0.458894599375072	0.776905898208609
2.08548797138759	-1.00906659038969	-1.34018217228658	2.53985376924956	0.267380710995589
-1.00653877137794	-1.89665002161329	-3.25092058352835	1.317576276064	-0.895016694387372
-1.15424371661797	-1.55849207723742	-1.95030139955718	-0.544738854543434	-0.628855023260764
-1.43439119376219	-2.79352061599236	-2.61498734705551	-0.571834803590624	-1.07457356977778
-1.39894740629284	-2.10248577417034	-2.16079508563179	0.552529531809371	0.596419428027895
1.67772679382011	0.288670601356753	-2.25637471271384	1.52443419847935	1.35516839898199
-0.100097261382021	-2.5606101246553	-3.43429285557752	0.99559552879927	-0.696209881573225
0.25227319501933	-0.512315395856384	-1.41441566270176	1.36924094303387	-1.38526786408568
-2.05716036556026	-1.84387737700033	-3.25917756564251	-0.0182802939571797	0.0929078529269473
0.152365652588872	-0.228405178990346	-0.991643293944874	0.591870059550165	0.423965113632391
-0.609389755188502	-1.27234040609726	-2.94971701749996	-0.156717762605326	0.609398480801263
0.578310870351254	-0.0917480899497942	-1.74643548237003	1.53835180446281	-0.550769145216437
-0.604434207616774	-3.76256274529685	-4.17734697614268	-0.0349424705450188	-1.02056402675497
0.0785475985455152	-0.778900901807688	-0.295206483311059	2.49943178028883	1.73093097790198
0.244190455311477	-2.53611596361469	-3.08481483883431	0.852521076955352	0.137039857499517
-0.322317553173255	-1.44380047032965	-0.952843862594213	1.59644597070465	0.338732215764108
-1.72052664051755	-0.130720787784891	-1.14536145204065	-0.453005800575214	-0.557721964432305
0.812464220430405	0.670338961031588	0.454853179338877	2.38474057827681	2.18653010796428
-0.501856670077829	-1.00351166452621	-2.36883167948749	0.110301805279308	-0.26252082785328
0.502820341269711	-2.86981171500308	-3.15409151823747	-0.708514753826959	-0.144871499154543
0.297230581630422	0.267368357657147	-1.72077933123511	0.584474694724109	-0.0286354419114638
-1.72071963298162	-1.18427697604532	-4.10108775651025	-0.994375149903081	-0.723703599335637
1.79347011853484	-2.19188768762432	-0.694719178168085	0.544201710476879	1.15225908825674
-0.784555446866971	-0.53516599696619	-2.09640342269682	0.598549071794915	-1.94200476119929
-1.3700170762347	-0.201279569617263	-3.57127056984648	-0.541910882243162	0.191326017561392
0.660687686566526	-1.02460300493915	-1.63534291012251	1.7561569555196	0.24916857128953
-0.783669285348894	-3.14299885927447	-2.38101274820991	-0.530954524256213	1.34396265809746
-0.462250969309211	0.119474069924297	-2.09202655379839	0.669971585823998	-1.36051409997124
-0.14549284667194	-0.690121607726485	-1.61888869123261	2.10159494914523	-0.78375845749773
-0.934375281329761	0.363928991610121	-0.960217625460164	-0.293019518320725	0.470441425274803
-0.589082330721746	-0.329545398035518	-0.689933240895152	0.370637767102183	-0.491498504679826
-0.00776094404910312	-0.538665990853138	-1.74303374385287	1.25468229161745	0.696110190613226
-0.199876806203285	-1.26572517187059	-2.74860998218201	1.12380758557931	-1.36598371632796
-1.00893683532512	-0.746479262558314	-1.71563010204565	0.403254687603985	-0.911445593160836
-1.62127402891014	-2.60450726315075	-3.0242555075095	0.4010359622549	-0.113926336184062
-0.68857376094661	-0.830557863771831	-3.00972006429639	1.06551035343772	-1.65812983439263
0.995721217585232	-1.18249101744882	-1.71868770460851	0.786252664650571	0.374845049151071
-0.10688823573614	1.02058698042244	-2.92264981939745	1.75122776926835	-1.78644304034349
0.333513887239564	-1.95506970534201	-1.68523400669401	0.755403926409236	-0.0622497233992223
-0.325822311064161	-1.40763844042524	-2.54660359103778	0.229499741346345	-0.286243107142552
-0.608965080478045	-1.1028927233093	-3.50689778305015	1.12610886433749	-1.70513808670415
